AverageLandPrice,CreatedBy,CreatedOn,DefaultPurchasePrice,DefaultSellPrice,Guid,IsAssembledProduct,IsBatchTracked,IsComponent,IsSellable,IsSerialized,LastModifiedBy,LastModifiedOn,MaxStockAlertLevel,MinStockAlertLevel,NeverDiminishing,Notes,Obsolete,ProductCode,ProductDescription,ProductGroup,SellPriceTier1,SellPriceTier10,SellPriceTier2,SellPriceTier3,SellPriceTier4,SellPriceTier5,SellPriceTier6,SellPriceTier7,SellPriceTier8,SellPriceTier9,Supplier
2.1361,jon@iwhardwood.com,/Date(1523191917273)/,2.02,3.09,7e0fc6fb-d715-42b6-ab49-d663005fe55d,False,False,False,True,False,jon@iwhardwood.com,/Date(1563542631466)/,1654.8,800.0,False,"{""PalletSize"": 827.4, “BoxQuantity”: “19.7 sf/ctn”, “Stock”: “True”}",False,CumWhi2#1C,White Oak #1Common 2.25',"{'GroupName': 'Unfinished Flooring', 'Guid': 'ec09a760-6f2a-43c3-b16f-7063d0af6360', 'LastModifiedOn': '/Date(1523018614914)/'}","{'Name': 'Premium Retailer', 'Value': '2.5900'}","{'Name': 'Tier 10', 'Value': '0.0000'}","{'Name': 'Retail 1', 'Value': '2.5900'}","{'Name': 'Premium Contractor', 'Value': '2.6900'}","{'Name': 'Contractor 1', 'Value': '2.7900'}","{'Name': 'Contractor 2', 'Value': '2.9900'}","{'Name': 'Builder', 'Value': '2.9900'}","{'Name': 'Tier 7', 'Value': '0.0000'}","{'Name': 'Tier 8', 'Value': '0.0000'}","{'Name': 'Tier 9', 'Value': '0.0000'}","{'SupplierProductCode': 'F2OW1CN', 'SupplierProductDescription': None, 'SupplierProductPrice': None, 'Guid': '7dc14a03-3105-4be8-9424-eb647a6e24e4', 'SupplierCode': 'CUMBERLAND LUMBER & MFG. COMPANY, INC.', 'SupplierName': 'CUMBERLAND LUMBER & MFG. COMPANY, INC.'}"
2.8233,jon@iwhardwood.com,/Date(1523191917506)/,2.67,4.09,87d7fd12-3a80-4401-b205-bbdc0286339d,False,False,False,True,False,jon@iwhardwood.com,/Date(1563542631513)/,1654.8,800.0,False,"{""PalletSize"": 827.4, “BoxQuantity”: “19.7 sf/ctn”, “Stock”: “True”}",False,CumWhi2Sel,White Oak Select & Better 2.25',"{'GroupName': 'Unfinished Flooring', 'Guid': 'ec09a760-6f2a-43c3-b16f-7063d0af6360', 'LastModifiedOn': '/Date(1523018614914)/'}","{'Name': 'Premium Retailer', 'Value': '3.4900'}","{'Name': 'Tier 10', 'Value': None}","{'Name': 'Retail 1', 'Value': '3.4900'}","{'Name': 'Premium Contractor', 'Value': '3.5900'}","{'Name': 'Contractor 1', 'Value': '3.6900'}","{'Name': 'Contractor 2', 'Value': '3.8900'}","{'Name': 'Builder', 'Value': '3.8900'}","{'Name': 'Tier 7', 'Value': None}","{'Name': 'Tier 8', 'Value': None}","{'Name': 'Tier 9', 'Value': None}","{'SupplierProductCode': 'F20WSBN', 'SupplierProductDescription': None, 'SupplierProductPrice': None, 'Guid': '7dc14a03-3105-4be8-9424-eb647a6e24e4', 'SupplierCode': 'CUMBERLAND LUMBER & MFG. COMPANY, INC.', 'SupplierName': 'CUMBERLAND LUMBER & MFG. COMPANY, INC.'}"
2.4817,jon@iwhardwood.com,/Date(1523191917333)/,2.35,3.59,a5bb8227-dec8-4a41-b902-d181c8b870e2,False,False,False,True,False,jon@iwhardwood.com,/Date(1563542631623)/,819.0,400.0,False,"{""PalletSize"": 819, “BoxQuantity”: “22.75 sf/ctn”, “Stock”: “True”}",False,CumWhi3#1C,White Oak #1Common 3.25',"{'GroupName': 'Unfinished Flooring', 'Guid': 'ec09a760-6f2a-43c3-b16f-7063d0af6360', 'LastModifiedOn': '/Date(1523018614914)/'}","{'Name': 'Premium Retailer', 'Value': '2.9900'}","{'Name': 'Tier 10', 'Value': '0.0000'}","{'Name': 'Retail 1', 'Value': '2.9900'}","{'Name': 'Premium Contractor', 'Value': '3.1900'}","{'Name': 'Contractor 1', 'Value': '3.1900'}","{'Name': 'Contractor 2', 'Value': '3.3900'}","{'Name': 'Builder', 'Value': '3.3900'}","{'Name': 'Tier 7', 'Value': '0.0000'}","{'Name': 'Tier 8', 'Value': '0.0000'}","{'Name': 'Tier 9', 'Value': '0.0000'}","{'SupplierProductCode': 'F3OW1CN', 'SupplierProductDescription': None, 'SupplierProductPrice': None, 'Guid': '7dc14a03-3105-4be8-9424-eb647a6e24e4', 'SupplierCode': 'CUMBERLAND LUMBER & MFG. COMPANY, INC.', 'SupplierName': 'CUMBERLAND LUMBER & MFG. COMPANY, INC.'}"
2.8687,jon@iwhardwood.com,/Date(1523191917633)/,2.68,4.09,9f1fe1b8-d223-4a0f-8ad4-0ff97c8f35db,False,False,False,True,False,jon@iwhardwood.com,/Date(1563542631670)/,1638.0,800.0,False,"{""PalletSize"": 819, “BoxQuantity”: “22.75 sf/ctn”, “Stock”: “True”}",False,CumWhi3Sel,White Oak Select & Better 3.25',"{'GroupName': 'Unfinished Flooring', 'Guid': 'ec09a760-6f2a-43c3-b16f-7063d0af6360', 'LastModifiedOn': '/Date(1523018614914)/'}","{'Name': 'Premium Retailer', 'Value': '3.4900'}","{'Name': 'Tier 10', 'Value': '0.0000'}","{'Name': 'Retail 1', 'Value': '3.4900'}","{'Name': 'Premium Contractor', 'Value': '3.5900'}","{'Name': 'Contractor 1', 'Value': '3.6900'}","{'Name': 'Contractor 2', 'Value': '3.8900'}","{'Name': 'Builder', 'Value': '3.8900'}","{'Name': 'Tier 7', 'Value': '0.0000'}","{'Name': 'Tier 8', 'Value': '0.0000'}","{'Name': 'Tier 9', 'Value': '0.0000'}","{'SupplierProductCode': 'F3OWSBN', 'SupplierProductDescription': None, 'SupplierProductPrice': None, 'Guid': '7dc14a03-3105-4be8-9424-eb647a6e24e4', 'SupplierCode': 'CUMBERLAND LUMBER & MFG. COMPANY, INC.', 'SupplierName': 'CUMBERLAND LUMBER & MFG. COMPANY, INC.'}"
2.9469000000000003,jon@iwhardwood.com,/Date(1523191917396)/,2.4,3.69,6f93b3f0-433e-46a8-81fd-1efccedc888b,False,False,False,True,False,jon@iwhardwood.com,/Date(1563542631780)/,817.0,200.0,False,"{""PalletSize"": 817, “BoxQuantity”: “23.34 sf/ctn”, “Stock”: “True”}",False,CumWhi4#1C,White Oak #1Common 4',"{'GroupName': 'Unfinished Flooring', 'Guid': 'ec09a760-6f2a-43c3-b16f-7063d0af6360', 'LastModifiedOn': '/Date(1523018614914)/'}","{'Name': 'Premium Retailer', 'Value': '3.0900'}","{'Name': 'Tier 10', 'Value': '0.0000'}","{'Name': 'Retail 1', 'Value': '3.0900'}","{'Name': 'Premium Contractor', 'Value': '3.1900'}","{'Name': 'Contractor 1', 'Value': '3.2900'}","{'Name': 'Contractor 2', 'Value': '3.4900'}","{'Name': 'Builder', 'Value': '3.4900'}","{'Name': 'Tier 7', 'Value': '0.0000'}","{'Name': 'Tier 8', 'Value': '0.0000'}","{'Name': 'Tier 9', 'Value': '0.0000'}","{'SupplierProductCode': None, 'SupplierProductDescription': None, 'SupplierProductPrice': None, 'Guid': '7dc14a03-3105-4be8-9424-eb647a6e24e4', 'SupplierCode': 'CUMBERLAND LUMBER & MFG. COMPANY, INC.', 'SupplierName': 'CUMBERLAND LUMBER & MFG. COMPANY, INC.'}"
3.385,jon@iwhardwood.com,/Date(1523191917740)/,3.15,4.79,ff5355a9-b19c-46d7-b899-ace93065bae4,False,False,False,True,False,jon@iwhardwood.com,/Date(1563542631813)/,817.0,400.0,False,"{""PalletSize"": 817, “BoxQuantity”: “23.34 sf/ctn”, “Stock”: “True”}",False,CumWhi4Sel,White Oak Select & Better 4',"{'GroupName': 'Unfinished Flooring', 'Guid': 'ec09a760-6f2a-43c3-b16f-7063d0af6360', 'LastModifiedOn': '/Date(1523018614914)/'}","{'Name': 'Premium Retailer', 'Value': '4.0900'}","{'Name': 'Tier 10', 'Value': '0.0000'}","{'Name': 'Retail 1', 'Value': '4.0900'}","{'Name': 'Premium Contractor', 'Value': '4.1900'}","{'Name': 'Contractor 1', 'Value': '4.2900'}","{'Name': 'Contractor 2', 'Value': '4.5900'}","{'Name': 'Builder', 'Value': '4.5900'}","{'Name': 'Tier 7', 'Value': '0.0000'}","{'Name': 'Tier 8', 'Value': '0.0000'}","{'Name': 'Tier 9', 'Value': '0.0000'}","{'SupplierProductCode': 'F4OWSBN', 'SupplierProductDescription': None, 'SupplierProductPrice': None, 'Guid': '7dc14a03-3105-4be8-9424-eb647a6e24e4', 'SupplierCode': 'CUMBERLAND LUMBER & MFG. COMPANY, INC.', 'SupplierName': 'CUMBERLAND LUMBER & MFG. COMPANY, INC.'}"
3.0281,jon@iwhardwood.com,/Date(1523191917460)/,2.7,4.19,ebdd5790-6b70-4886-8a39-def9d14b254e,False,False,False,True,False,jon@iwhardwood.com,/Date(1563542631326)/,840.0,200.0,False,"{""PalletSize"": 840, “BoxQuantity”: “23.33 sf/ctn”, “Stock”: “True”}",False,CumWhi5#1C,White Oak #1Common 5',"{'GroupName': 'Unfinished Flooring', 'Guid': 'ec09a760-6f2a-43c3-b16f-7063d0af6360', 'LastModifiedOn': '/Date(1523018614914)/'}","{'Name': 'Premium Retailer', 'Value': '3.4900'}","{'Name': 'Tier 10', 'Value': '0.0000'}","{'Name': 'Retail 1', 'Value': '3.4900'}","{'Name': 'Premium Contractor', 'Value': '3.5900'}","{'Name': 'Contractor 1', 'Value': '3.6900'}","{'Name': 'Contractor 2', 'Value': '3.9900'}","{'Name': 'Builder', 'Value': '3.9900'}","{'Name': 'Tier 7', 'Value': '0.0000'}","{'Name': 'Tier 8', 'Value': '0.0000'}","{'Name': 'Tier 9', 'Value': '0.0000'}","{'SupplierProductCode': 'F5OW1C', 'SupplierProductDescription': None, 'SupplierProductPrice': None, 'Guid': '7dc14a03-3105-4be8-9424-eb647a6e24e4', 'SupplierCode': 'CUMBERLAND LUMBER & MFG. COMPANY, INC.', 'SupplierName': 'CUMBERLAND LUMBER & MFG. COMPANY, INC.'}"
3.7058,jon@iwhardwood.com,/Date(1523191917833)/,3.35,5.19,1e9bcaf8-9230-4d11-acfe-09124d2630cb,False,False,False,True,False,jon@iwhardwood.com,/Date(1563542631356)/,840.0,400.0,False,"{""PalletSize"": 840, “BoxQuantity”: “23.33 sf/ctn”, “Stock”: “True”}",False,CumWhi5Sel,White Oak Select & Better 5',"{'GroupName': 'Unfinished Flooring', 'Guid': 'ec09a760-6f2a-43c3-b16f-7063d0af6360', 'LastModifiedOn': '/Date(1523018614914)/'}","{'Name': 'Premium Retailer', 'Value': '4.2900'}","{'Name': 'Tier 10', 'Value': None}","{'Name': 'Retail 1', 'Value': '4.2900'}","{'Name': 'Premium Contractor', 'Value': '4.4900'}","{'Name': 'Contractor 1', 'Value': '4.5900'}","{'Name': 'Contractor 2', 'Value': '4.8900'}","{'Name': 'Builder', 'Value': '4.8900'}","{'Name': 'Tier 7', 'Value': None}","{'Name': 'Tier 8', 'Value': None}","{'Name': 'Tier 9', 'Value': None}","{'SupplierProductCode': 'F5OWSB', 'SupplierProductDescription': None, 'SupplierProductPrice': None, 'Guid': '7dc14a03-3105-4be8-9424-eb647a6e24e4', 'SupplierCode': 'CUMBERLAND LUMBER & MFG. COMPANY, INC.', 'SupplierName': 'CUMBERLAND LUMBER & MFG. COMPANY, INC.'}"
11.373,jon@iwhardwood.com,/Date(1523191919476)/,13.7,21.09,dbec9a2a-e88c-4d69-b99a-387fb98d7d61,False,False,False,True,False,jon@iwhardwood.com,/Date(1563542634330)/,19.0,7.0,False,"{""BoxQuantity"":12, ""Stock"": ""True""}",False,DurQuiANT116,Duraseal ANTIQUE BROWN Quick Coat Stain,"{'GroupName': 'Finish', 'Guid': '8012ad50-a64a-4dcf-adad-a4642392d91c', 'LastModifiedOn': '/Date(1523295091653)/'}","{'Name': 'Premium Retailer', 'Value': '16.0900'}","{'Name': 'Tier 10', 'Value': '0.0000'}","{'Name': 'Retail 1', 'Value': '17.0900'}","{'Name': 'Premium Contractor', 'Value': '17.0900'}","{'Name': 'Contractor 1', 'Value': '18.2900'}","{'Name': 'Contractor 2', 'Value': '19.5900'}","{'Name': 'Builder', 'Value': '21.0900'}","{'Name': 'Tier 7', 'Value': '0.0000'}","{'Name': 'Tier 8', 'Value': '0.0000'}","{'Name': 'Tier 9', 'Value': '0.0000'}","{'SupplierProductCode': '86116', 'SupplierProductDescription': None, 'SupplierProductPrice': None, 'Guid': '85ddebcf-8d4c-4bf9-9d22-ee379b48f192', 'SupplierCode': 'SHERWIN-WILLIAMS CO', 'SupplierName': 'SHERWIN-WILLIAMS CO'}"
12.4015,jon@iwhardwood.com,/Date(1523191919536)/,13.7,21.09,8feef417-5ea9-4afa-8e92-36e343b303fd,False,False,False,True,False,jon@iwhardwood.com,/Date(1563542639616)/,19.0,7.0,False,"{""BoxQuantity"":4, ""Stock"": ""True""}",False,DurQuiBLA175,Duraseal TRUE BLACK Quick Coat Stain,"{'GroupName': 'Finish', 'Guid': '8012ad50-a64a-4dcf-adad-a4642392d91c', 'LastModifiedOn': '/Date(1523295091653)/'}","{'Name': 'Premium Retailer', 'Value': '16.0900'}","{'Name': 'Tier 10', 'Value': '0.0000'}","{'Name': 'Retail 1', 'Value': '17.0900'}","{'Name': 'Premium Contractor', 'Value': '17.0900'}","{'Name': 'Contractor 1', 'Value': '18.2900'}","{'Name': 'Contractor 2', 'Value': '19.5900'}","{'Name': 'Builder', 'Value': '21.0900'}","{'Name': 'Tier 7', 'Value': '0.0000'}","{'Name': 'Tier 8', 'Value': '0.0000'}","{'Name': 'Tier 9', 'Value': '0.0000'}","{'SupplierProductCode': '86199', 'SupplierProductDescription': None, 'SupplierProductPrice': None, 'Guid': '85ddebcf-8d4c-4bf9-9d22-ee379b48f192', 'SupplierCode': 'SHERWIN-WILLIAMS CO', 'SupplierName': 'SHERWIN-WILLIAMS CO'}"
13.7,jon@iwhardwood.com,/Date(1523191919616)/,13.7,21.09,b2c6f653-f1e8-4039-aca1-5cb306be41b3,False,False,False,True,False,jon@iwhardwood.com,/Date(1563542634363)/,19.0,7.0,False,"{""BoxQuantity"":12, ""Stock"": ""True""}",False,DurQuiCHE104,Duraseal CHESTNUT Quick Coat Stain,"{'GroupName': 'Finish', 'Guid': '8012ad50-a64a-4dcf-adad-a4642392d91c', 'LastModifiedOn': '/Date(1523295091653)/'}","{'Name': 'Premium Retailer', 'Value': '16.0900'}","{'Name': 'Tier 10', 'Value': '0.0000'}","{'Name': 'Retail 1', 'Value': '17.0900'}","{'Name': 'Premium Contractor', 'Value': '17.0900'}","{'Name': 'Contractor 1', 'Value': '18.2900'}","{'Name': 'Contractor 2', 'Value': '19.5900'}","{'Name': 'Builder', 'Value': '21.0900'}","{'Name': 'Tier 7', 'Value': '0.0000'}","{'Name': 'Tier 8', 'Value': '0.0000'}","{'Name': 'Tier 9', 'Value': '0.0000'}","{'SupplierProductCode': '86104', 'SupplierProductDescription': None, 'SupplierProductPrice': None, 'Guid': '85ddebcf-8d4c-4bf9-9d22-ee379b48f192', 'SupplierCode': 'SHERWIN-WILLIAMS CO', 'SupplierName': 'SHERWIN-WILLIAMS CO'}"
12.7959,jon@iwhardwood.com,/Date(1523191919680)/,13.7,21.09,ff14c416-7ed8-4102-b690-340093a1901d,False,False,False,True,False,jon@iwhardwood.com,/Date(1563542634393)/,19.0,7.0,False,"{""BoxQuantity"":12, ""Stock"": ""True""}",False,DurQuiCHE135,Duraseal CHERRY Quick Coat Stain,"{'GroupName': 'Finish', 'Guid': '8012ad50-a64a-4dcf-adad-a4642392d91c', 'LastModifiedOn': '/Date(1523295091653)/'}","{'Name': 'Premium Retailer', 'Value': '16.0900'}","{'Name': 'Tier 10', 'Value': '0.0000'}","{'Name': 'Retail 1', 'Value': '17.0900'}","{'Name': 'Premium Contractor', 'Value': '17.0900'}","{'Name': 'Contractor 1', 'Value': '18.2900'}","{'Name': 'Contractor 2', 'Value': '19.5900'}","{'Name': 'Builder', 'Value': '21.0900'}","{'Name': 'Tier 7', 'Value': '0.0000'}","{'Name': 'Tier 8', 'Value': '0.0000'}","{'Name': 'Tier 9', 'Value': '0.0000'}","{'SupplierProductCode': '86135', 'SupplierProductDescription': None, 'SupplierProductPrice': None, 'Guid': '85ddebcf-8d4c-4bf9-9d22-ee379b48f192', 'SupplierCode': 'SHERWIN-WILLIAMS CO', 'SupplierName': 'SHERWIN-WILLIAMS CO'}"
13.3725,jon@iwhardwood.com,/Date(1523191919740)/,13.7,21.09,d2a25af6-f281-4f9d-816b-dab26671b13c,False,False,False,True,False,jon@iwhardwood.com,/Date(1563542639663)/,19.0,7.0,False,"{""BoxQuantity"":4, ""Stock"": ""True""}",False,DurQuiClasg172,Duraseal Classic Grey Quick Coat,"{'GroupName': 'Finish', 'Guid': '8012ad50-a64a-4dcf-adad-a4642392d91c', 'LastModifiedOn': '/Date(1523295091653)/'}","{'Name': 'Premium Retailer', 'Value': '16.0900'}","{'Name': 'Tier 10', 'Value': '0.0000'}","{'Name': 'Retail 1', 'Value': '17.0900'}","{'Name': 'Premium Contractor', 'Value': '17.0900'}","{'Name': 'Contractor 1', 'Value': '18.2900'}","{'Name': 'Contractor 2', 'Value': '19.5900'}","{'Name': 'Builder', 'Value': '21.0900'}","{'Name': 'Tier 7', 'Value': '0.0000'}","{'Name': 'Tier 8', 'Value': '0.0000'}","{'Name': 'Tier 9', 'Value': '0.0000'}","{'SupplierProductCode': '86172', 'SupplierProductDescription': None, 'SupplierProductPrice': None, 'Guid': '85ddebcf-8d4c-4bf9-9d22-ee379b48f192', 'SupplierCode': 'SHERWIN-WILLIAMS CO', 'SupplierName': 'SHERWIN-WILLIAMS CO'}"
13.5578,jon@iwhardwood.com,/Date(1523191919820)/,13.7,21.09,637fe90f-c8fa-445d-b5c1-e714916c0062,False,False,False,True,False,jon@iwhardwood.com,/Date(1563542634440)/,19.0,7.0,False,"{""BoxQuantity"":12, ""Stock"": ""True""}",False,DurQuiCOF123,Duraseal COFFEE BROWN Quick Coat Stain,"{'GroupName': 'Finish', 'Guid': '8012ad50-a64a-4dcf-adad-a4642392d91c', 'LastModifiedOn': '/Date(1523295091653)/'}","{'Name': 'Premium Retailer', 'Value': '16.0900'}","{'Name': 'Tier 10', 'Value': '0.0000'}","{'Name': 'Retail 1', 'Value': '17.0900'}","{'Name': 'Premium Contractor', 'Value': '17.0900'}","{'Name': 'Contractor 1', 'Value': '18.2900'}","{'Name': 'Contractor 2', 'Value': '19.5900'}","{'Name': 'Builder', 'Value': '21.0900'}","{'Name': 'Tier 7', 'Value': '0.0000'}","{'Name': 'Tier 8', 'Value': '0.0000'}","{'Name': 'Tier 9', 'Value': '0.0000'}","{'SupplierProductCode': '86123', 'SupplierProductDescription': None, 'SupplierProductPrice': None, 'Guid': '85ddebcf-8d4c-4bf9-9d22-ee379b48f192', 'SupplierCode': 'SHERWIN-WILLIAMS CO', 'SupplierName': 'SHERWIN-WILLIAMS CO'}"
13.0411,jon@iwhardwood.com,/Date(1523191919883)/,13.7,21.09,e0105f6d-a185-4f9c-853f-7f3691c25096,False,False,False,True,False,jon@iwhardwood.com,/Date(1563542634470)/,19.0,7.0,False,"{""BoxQuantity"":12, ""Stock"": ""True""}",False,DurQuiCOL140,Duraseal COLONIAL MAPLE Quick Coat Stain,"{'GroupName': 'Finish', 'Guid': '8012ad50-a64a-4dcf-adad-a4642392d91c', 'LastModifiedOn': '/Date(1523295091653)/'}","{'Name': 'Premium Retailer', 'Value': '16.0900'}","{'Name': 'Tier 10', 'Value': '0.0000'}","{'Name': 'Retail 1', 'Value': '17.0900'}","{'Name': 'Premium Contractor', 'Value': '17.0900'}","{'Name': 'Contractor 1', 'Value': '18.2900'}","{'Name': 'Contractor 2', 'Value': '19.5900'}","{'Name': 'Builder', 'Value': '21.0900'}","{'Name': 'Tier 7', 'Value': '0.0000'}","{'Name': 'Tier 8', 'Value': '0.0000'}","{'Name': 'Tier 9', 'Value': '0.0000'}","{'SupplierProductCode': '86140', 'SupplierProductDescription': None, 'SupplierProductPrice': None, 'Guid': '85ddebcf-8d4c-4bf9-9d22-ee379b48f192', 'SupplierCode': 'SHERWIN-WILLIAMS CO', 'SupplierName': 'SHERWIN-WILLIAMS CO'}"
13.2715,jon@iwhardwood.com,/Date(1523191919960)/,13.7,21.09,dcf63678-1331-4c85-a52d-1d6b71248de2,False,False,False,True,False,jon@iwhardwood.com,/Date(1563542639696)/,26.0,14.0,False,"{""BoxQuantity"":4, ""Stock"": ""True""}",False,DurQuiCOU101,Duraseal COUNTRY WHITE Quick Coat Stain,"{'GroupName': 'Finish', 'Guid': '8012ad50-a64a-4dcf-adad-a4642392d91c', 'LastModifiedOn': '/Date(1523295091653)/'}","{'Name': 'Premium Retailer', 'Value': '16.0900'}","{'Name': 'Tier 10', 'Value': '0.0000'}","{'Name': 'Retail 1', 'Value': '17.0900'}","{'Name': 'Premium Contractor', 'Value': '17.0900'}","{'Name': 'Contractor 1', 'Value': '18.2900'}","{'Name': 'Contractor 2', 'Value': '19.5900'}","{'Name': 'Builder', 'Value': '21.0900'}","{'Name': 'Tier 7', 'Value': '0.0000'}","{'Name': 'Tier 8', 'Value': '0.0000'}","{'Name': 'Tier 9', 'Value': '0.0000'}","{'SupplierProductCode': '86101', 'SupplierProductDescription': None, 'SupplierProductPrice': None, 'Guid': '85ddebcf-8d4c-4bf9-9d22-ee379b48f192', 'SupplierCode': 'SHERWIN-WILLIAMS CO', 'SupplierName': 'SHERWIN-WILLIAMS CO'}"
13.6111,jon@iwhardwood.com,/Date(1523191920036)/,13.7,21.09,8f8ebdec-1ffe-411b-8a83-9dea293a3cb2,False,False,False,True,False,jon@iwhardwood.com,/Date(1563542634516)/,26.0,14.0,False,"{""BoxQuantity"":12, ""Stock"": ""True""}",False,DurQuiDAR171,Duraseal DARK WALNUT Quick Coat Stain,"{'GroupName': 'Finish', 'Guid': '8012ad50-a64a-4dcf-adad-a4642392d91c', 'LastModifiedOn': '/Date(1523295091653)/'}","{'Name': 'Premium Retailer', 'Value': '16.0900'}","{'Name': 'Tier 10', 'Value': '0.0000'}","{'Name': 'Retail 1', 'Value': '17.0900'}","{'Name': 'Premium Contractor', 'Value': '17.0900'}","{'Name': 'Contractor 1', 'Value': '18.2900'}","{'Name': 'Contractor 2', 'Value': '19.5900'}","{'Name': 'Builder', 'Value': '21.0900'}","{'Name': 'Tier 7', 'Value': '0.0000'}","{'Name': 'Tier 8', 'Value': '0.0000'}","{'Name': 'Tier 9', 'Value': '0.0000'}","{'SupplierProductCode': '86171', 'SupplierProductDescription': None, 'SupplierProductPrice': None, 'Guid': '85ddebcf-8d4c-4bf9-9d22-ee379b48f192', 'SupplierCode': 'SHERWIN-WILLIAMS CO', 'SupplierName': 'SHERWIN-WILLIAMS CO'}"
12.9828,jon@iwhardwood.com,/Date(1523191920180)/,13.7,21.09,83ef8e81-5411-4012-8244-624c9b835356,False,False,False,True,False,jon@iwhardwood.com,/Date(1563542634550)/,26.0,14.0,False,"{""BoxQuantity"":12, ""Stock"": ""True""}",False,DurQuiEAR130,Duraseal EARLY AMERICAN Quick Coat Stain,"{'GroupName': 'Finish', 'Guid': '8012ad50-a64a-4dcf-adad-a4642392d91c', 'LastModifiedOn': '/Date(1523295091653)/'}","{'Name': 'Premium Retailer', 'Value': '16.0900'}","{'Name': 'Tier 10', 'Value': '0.0000'}","{'Name': 'Retail 1', 'Value': '17.0900'}","{'Name': 'Premium Contractor', 'Value': '17.0900'}","{'Name': 'Contractor 1', 'Value': '18.2900'}","{'Name': 'Contractor 2', 'Value': '19.5900'}","{'Name': 'Builder', 'Value': '21.0900'}","{'Name': 'Tier 7', 'Value': '0.0000'}","{'Name': 'Tier 8', 'Value': '0.0000'}","{'Name': 'Tier 9', 'Value': '0.0000'}","{'SupplierProductCode': '86130', 'SupplierProductDescription': None, 'SupplierProductPrice': None, 'Guid': '85ddebcf-8d4c-4bf9-9d22-ee379b48f192', 'SupplierCode': 'SHERWIN-WILLIAMS CO', 'SupplierName': 'SHERWIN-WILLIAMS CO'}"
12.4697,jon@iwhardwood.com,/Date(1523191920383)/,13.7,21.09,c7740d9a-9bb9-4f27-b4e1-26847477810c,False,False,False,True,False,jon@iwhardwood.com,/Date(1563542634580)/,19.0,7.0,False,"{""BoxQuantity"":12, ""Stock"": ""True""}",False,DurQuiEBO131,Duraseal EBONY Quick Coat Stain,"{'GroupName': 'Finish', 'Guid': '8012ad50-a64a-4dcf-adad-a4642392d91c', 'LastModifiedOn': '/Date(1523295091653)/'}","{'Name': 'Premium Retailer', 'Value': '16.0900'}","{'Name': 'Tier 10', 'Value': '0.0000'}","{'Name': 'Retail 1', 'Value': '17.0900'}","{'Name': 'Premium Contractor', 'Value': '17.0900'}","{'Name': 'Contractor 1', 'Value': '18.2900'}","{'Name': 'Contractor 2', 'Value': '19.5900'}","{'Name': 'Builder', 'Value': '21.0900'}","{'Name': 'Tier 7', 'Value': '0.0000'}","{'Name': 'Tier 8', 'Value': '0.0000'}","{'Name': 'Tier 9', 'Value': '0.0000'}","{'SupplierProductCode': '86131', 'SupplierProductDescription': None, 'SupplierProductPrice': None, 'Guid': '85ddebcf-8d4c-4bf9-9d22-ee379b48f192', 'SupplierCode': 'SHERWIN-WILLIAMS CO', 'SupplierName': 'SHERWIN-WILLIAMS CO'}"
13.8197,jon@iwhardwood.com,/Date(1523191920460)/,13.7,21.09,63ec3944-faf0-4f47-ad5b-8be780899063,False,False,False,True,False,jon@iwhardwood.com,/Date(1563542634613)/,26.0,14.0,False,"{""BoxQuantity"":12, ""Stock"": ""True""}",False,DurQuiENG133,Duraseal ENGLISH CHESTNUT Quick Coat Stain,"{'GroupName': 'Finish', 'Guid': '8012ad50-a64a-4dcf-adad-a4642392d91c', 'LastModifiedOn': '/Date(1523295091653)/'}","{'Name': 'Premium Retailer', 'Value': '16.0900'}","{'Name': 'Tier 10', 'Value': '0.0000'}","{'Name': 'Retail 1', 'Value': '17.0900'}","{'Name': 'Premium Contractor', 'Value': '17.0900'}","{'Name': 'Contractor 1', 'Value': '18.2900'}","{'Name': 'Contractor 2', 'Value': '19.5900'}","{'Name': 'Builder', 'Value': '21.0900'}","{'Name': 'Tier 7', 'Value': '0.0000'}","{'Name': 'Tier 8', 'Value': '0.0000'}","{'Name': 'Tier 9', 'Value': '0.0000'}","{'SupplierProductCode': '86133', 'SupplierProductDescription': None, 'SupplierProductPrice': None, 'Guid': '85ddebcf-8d4c-4bf9-9d22-ee379b48f192', 'SupplierCode': 'SHERWIN-WILLIAMS CO', 'SupplierName': 'SHERWIN-WILLIAMS CO'}"
